URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,Occasions,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,SizeOption,Ratings,Reviews,Color
https://www.myntra.com/capris/zelocity-by-zivame/zelocity-by-zivame-solid-black-high-rise-nouveau-soft-capri---anthracite/14797314/buy,14797314,Zelocity by Zivame,Sports Wear,capris,Women,zelocity by zivame solid black high rise nouveau soft capri   anthracite,,597,1195.0,50% OFF,"28, 30, 32, 34, 36, 38",3.0,13,black
https://www.myntra.com/capris/zelocity-by-zivame/zelocity-by-zivame-women-navy-blue-solid-high-rise-nouveau-slim-fit-soft-capri/14797316/buy,14797316,Zelocity by Zivame,Sports Wear,capris,Women,zelocity by zivame women navy blue solid high rise nouveau slim fit soft capri,,647,1295.0,50% OFF,"28, 30, 32, 34, 36, 38",3.2,13,navy
https://www.myntra.com/capris/sweet-dreams/sweet-dreams-navy-blue-workout-capris/7472540/buy,7472540,Sweet Dreams,Sports Wear,capris,Women,sweet dreams navy blue workout capris,,1039,1299.0,20% OFF,"26, 27, 28, 29",3.5,13,navy
https://www.myntra.com/tops/nike/nike-women-sea-green-solid-one-df-ss-std-top/16343110/buy,16343110,Nike,Sports Wear,tops,Women,nike women sea green solid one df ss std top,,1610,1695.0,5% OFF,"XS, S, M, L, XL",4.0,13,green
https://www.myntra.com/tops/nike/nike-women-black-printed-reg-ss-vintage-pure-cotton-regular-top/13894348/buy,13894348,Nike,Sports Wear,tops,Women,nike women black printed reg ss vintage pure cotton regular top,,807,1795.0,55% OFF,"XS, S, M, L, XL, XXL",4.1,13,black
https://www.myntra.com/tops/puma/puma-women-black-solid-drycell-favorite-racerback-running--training-tank-top/12353148/buy,12353148,Puma,Sports Wear,tops,Women,puma women black solid drycell favorite racerback running  training tank top,,1079,1799.0,40% OFF,"XS, S, M, L, XL",4.5,13,black
https://www.myntra.com/tracksuits/urbanic/urbanic-women-blue-solid-track-suit/15852054/buy,15852054,URBANIC,Sports Wear,tracksuits,Women,urbanic women blue solid track suit,,1417,1890.0,25% OFF,"S, M, L, XL",3.6,13,blue
https://www.myntra.com/tops/adidas-originals/adidas-originals-women-peach-coloured-adicolor-classics-sustainable-loose-tank-top/13544304/buy,13544304,ADIDAS Originals,Sports Wear,tops,Women,adidas originals women peach coloured adicolor classics sustainable loose tank top,,999,1999.0,50% OFF,"XXS, XS, S, M, L, XL",3.8,13,unknown
https://www.myntra.com/capris/nike/nike-women-blue-tight-fit-solid-capris/15767674/buy,15767674,Nike,Sports Wear,capris,Women,nike women blue tight fit solid capris,,1676,2395.0,30% OFF,"24, 26, 28, 30, 32, 34",4.8,13,blue
https://www.myntra.com/tracksuits/alcis/alcis-women-black--orange-colourblocked-tracksuits/15246256/buy,15246256,Alcis,Sports Wear,tracksuits,Women,alcis women black  orange colourblocked tracksuits,,1859,3099.0,40% OFF,"XS, S, M, L, XL, XXL",3.8,13,black
https://www.myntra.com/tracksuits/alcis/alcis-women-blue--pink-colourblocked-tracksuits/15246248/buy,15246248,Alcis,Sports Wear,tracksuits,Women,alcis women blue  pink colourblocked tracksuits,,1859,3099.0,40% OFF,"XS, S, M, L, XL, XXL",3.2,13,blue
https://www.myntra.com/tracksuits/chkokko/chkokko-women-green-tracksuit-/15304446/buy,15304446,Chkokko,Sports Wear,tracksuits,Women,chkokko women green tracksuit,,999,3330.0,70% OFF,"S, M, L, XL, XXL, 3XL",3.8,13,green
https://www.myntra.com/tracksuits/neu-look-fashion/neu-look-fashion-women-burgundy-solid-knitted-velvet-slim-fit-track-suit/15966628/buy,15966628,NEU LOOK FASHION,Sports Wear,tracksuits,Women,neu look fashion women burgundy solid knitted velvet slim fit track suit,,1620,3600.0,55% OFF,"S, M, L, XL, XXL",4.0,13,unknown
https://www.myntra.com/tops/ajile-by-pantaloons/ajile-by-pantaloons-black-print-top/16768198/buy,16768198,Ajile by Pantaloons,Sports Wear,tops,Women,ajile by pantaloons black print top,,419,599.0,30% OFF,"S, M, L, XL, XXL",3.8,13,black
https://www.myntra.com/capris/max/max-women-charcoal-printed-slim-fit-capris/14196232/buy,14196232,max,Sports Wear,capris,Women,max women charcoal printed slim fit capris,,629,699.0,10% OFF,"26, 28, 30, 32, 34, 36",4.5,13,unknown
https://www.myntra.com/tops/friskers/friskers-women-pack-of-2-solid-tank-tops/12802618/buy,12802618,Friskers,Sports Wear,tops,Women,friskers women pack of 2 solid tank tops,,538,998.0,46% OFF,"S, M, L, XL",4.5,13,unknown
https://www.myntra.com/sherwani/vastramay/vastramay-men-cream-colored--maroon-floral-printed-slim-fit-sherwani-/13950814/buy,13950814,VASTRAMAY,Indian Wear,sherwani,Men,vastramay men cream colored  maroon floral printed slim fit sherwani,,3487,11249.0,69% OFF,"S, M, L, XL",4.2,12,maroon
https://www.myntra.com/dhotis/vastramay/vastramay-men-gold-coloured-solid-cowl-dhoti-pants/14159182/buy,14159182,VASTRAMAY,Indian Wear,dhotis,Men,vastramay men gold coloured solid cowl dhoti pants,,749,1499.0,50% OFF,Onesize,4.4,12,gold
https://www.myntra.com/dhotis/sanwara/sanwara-men-black-coloured-solid-traditional-art-silk-dhoti-pants/15299316/buy,15299316,Sanwara,Indian Wear,dhotis,Men,sanwara men black coloured solid traditional art silk dhoti pants,,1079,1799.0,40% OFF,Onesize,3.4,12,black
https://www.myntra.com/nehru-jackets/sg-leman/sg-leman-men-black-nehru-jacket-with-pocket-square/14599822/buy,14599822,SG LEMAN,Indian Wear,nehru-jackets,Men,sg leman men black nehru jacket with pocket square,,701,1799.0,61% OFF,"S, M, L, XL, XXL, 3XL",3.3,12,black
https://www.myntra.com/dhotis/deyann/deyann-men-beige--red-printed-dupion-silk-dhoti/14262482/buy,14262482,DEYANN,Indian Wear,dhotis,Men,deyann men beige  red printed dupion silk dhoti,,895,1990.0,55% OFF,"S, M, L, XL, XXL, 3XL",3.4,12,beige
https://www.myntra.com/nehru-jackets/anouk/anouk-men-blue-floral-printed-pure-cotton--nehru-jacket/16190794/buy,16190794,Anouk,Indian Wear,nehru-jackets,Men,anouk men blue floral printed pure cotton  nehru jacket,,699,1999.0,65% OFF,"S, M, L, XL, XXL",3.4,12,blue
https://www.myntra.com/waistcoat/jompers/jompers-men-turquoise-blue--pink-printed-nehru-jacket/12020672/buy,12020672,Jompers,Indian Wear,waistcoat,Men,jompers men turquoise blue  pink printed nehru jacket,,899,1999.0,55% OFF,"40, 42, 44, 46",3.9,12,turquoise
https://www.myntra.com/dhotis/vastramay/vastramay-men-cream-colored--brown-embroidered-dhoti-pants/15122480/buy,15122480,VASTRAMAY,Indian Wear,dhotis,Men,vastramay men cream colored  brown embroidered dhoti pants,,1199,2399.0,50% OFF,Onesize,4.2,12,brown
https://www.myntra.com/dhotis/deyann/deyann-men-cream-coloured-solid-dhoti/11708410/buy,11708410,DEYANN,Indian Wear,dhotis,Men,deyann men cream coloured solid dhoti,,747,2990.0,75% OFF,"S, M, L, XL, XXL, 3XL",3.3,12,unknown
https://www.myntra.com/nehru-jackets/kisah/kisah-men-purple-patterned-nehru-jacket/2244316/buy,2244316,KISAH,Indian Wear,nehru-jackets,Men,kisah men purple patterned nehru jacket,,1589,2999.0,47% OFF,"S, M, L, XL",3.8,12,purple
https://www.myntra.com/nehru-jackets/vastramay/vastramay-men-maroon-woven-design-nehru-jacket/9680675/buy,9680675,VASTRAMAY,Indian Wear,nehru-jackets,Men,vastramay men maroon woven design nehru jacket,,1349,2999.0,55% OFF,"S, M, L, XL, XXL, 3XL",4.6,12,maroon
https://www.myntra.com/nehru-jackets/hypernation/hypernation-men-black-solid-nehru-jacket/13878284/buy,13878284,Hypernation,Indian Wear,nehru-jackets,Men,hypernation men black solid nehru jacket,,1259,2999.0,58% OFF,"S, M, L, XL, XXL, 3XL",4.3,12,black
https://www.myntra.com/nehru-jackets/house-of-pataudi/house-of-pataudi-men-blue-solid-pure-cotton-nehru-jacket-with-embroidered-detail/11218024/buy,11218024,House of Pataudi,Indian Wear,nehru-jackets,Men,house of pataudi men blue solid pure cotton nehru jacket with embroidered detail,,1349,2999.0,55% OFF,"S, M, L, XL, XXL",3.8,12,blue
https://www.myntra.com/nehru-jackets/badoliya--sons/badoliya--sons-men-brown-solid-nehru-jacket/11096830/buy,11096830,Badoliya & Sons,Indian Wear,nehru-jackets,Men,badoliya  sons men brown solid nehru jacket,,2519,3599.0,30% OFF,"S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.7,12,brown
https://www.myntra.com/nehru-jackets/ethnix-by-raymond/ethnix-by-raymond-men-blue-woven-design-nehru-jacket/10752290/buy,10752290,Ethnix by Raymond,Indian Wear,nehru-jackets,Men,ethnix by raymond men blue woven design nehru jacket,,1478,3695.0,60% OFF,"XS, S, M, L, XL, XXL",4.6,12,blue
https://www.myntra.com/nehru-jackets/hangup/hangup-men-blue-geometric-print-nehru-jacket/6768197/buy,6768197,Hangup,Indian Wear,nehru-jackets,Men,hangup men blue geometric print nehru jacket,,1159,3999.0,71% OFF,"M, L, XL, XXL",3.8,12,blue
https://www.myntra.com/nehru-jackets/vastramay/vastramay-men-turquoise-blue-woven-design-nehru-jacket/10998318/buy,10998318,VASTRAMAY,Indian Wear,nehru-jackets,Men,vastramay men turquoise blue woven design nehru jacket,,1239,3999.0,69% OFF,"S, M, L, XL",4.5,12,turquoise
https://www.myntra.com/nehru-jackets/sojanya/sojanya-men-grey--white-chikankari-embroidered-nehru-jacket/16315912/buy,16315912,SOJANYA,Indian Wear,nehru-jackets,Men,sojanya men grey  white chikankari embroidered nehru jacket,,1385,4199.0,67% OFF,"S, M, L, XL, XXL",4.3,12,white
https://www.myntra.com/nehru-jackets/kisah/kisah-men-navy-blue--peach-coloured-printed-nehru-jacket/10771712/buy,10771712,KISAH,Indian Wear,nehru-jackets,Men,kisah men navy blue  peach coloured printed nehru jacket,,2149,4299.0,50% OFF,"S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.1,12,navy
https://www.myntra.com/nehru-jackets/treemoda/treemoda-men-green--gold-coloured-embellished-woven-nehru-jacket/13837520/buy,13837520,TREEMODA,Indian Wear,nehru-jackets,Men,treemoda men green  gold coloured embellished woven nehru jacket,,1671,4399.0,62% OFF,"S, M, L, XL, XXL, 3XL",4.6,12,green
https://www.myntra.com/sherwani/vastramay/vastramay-men-off-white-printed-sherwani-with-blue-churidar/8169397/buy,8169397,VASTRAMAY,Indian Wear,sherwani,Men,vastramay men off white printed sherwani with blue churidar,,2299,4998.0,54% OFF,"S, M, L, XL, XXL, 3XL",4.3,12,white
https://www.myntra.com/blazers/vastramay/vastramay-men-maroon-solid-bandhgala-blazer/13192480/buy,13192480,VASTRAMAY,Indian Wear,blazers,Men,vastramay men maroon solid bandhgala blazer,,2199,4999.0,56% OFF,"36, 38, 40, 42",3.8,12,maroon
https://www.myntra.com/waistcoat/maxence/maxence-men-beige-printed-waist-coat/13888036/buy,13888036,MAXENCE,Indian Wear,waistcoat,Men,maxence men beige printed waist coat,,799,4999.0,84% OFF,"36, 38, 40, 42, 44",3.9,12,beige
https://www.myntra.com/nehru-jackets/maxence/maxence-men-maroon-striped-woven-nehru-jacket/15775000/buy,15775000,MAXENCE,Indian Wear,nehru-jackets,Men,maxence men maroon striped woven nehru jacket,,824,5499.0,85% OFF,"S, M, L, XL, XXL",3.2,12,maroon
https://www.myntra.com/sherwani/deyann/deyann-men-red--off-white-sherwani-with-dhoti-pants/10630988/buy,10630988,DEYANN,Indian Wear,sherwani,Men,deyann men red  off white sherwani with dhoti pants,,2995,5990.0,50% OFF,"S, M, L, XL, XXL, 3XL",3.7,12,red
https://www.myntra.com/blazers/hangup/hangup-men-black-solid-bandhgala-ethnic-blazer/13533622/buy,13533622,Hangup,Indian Wear,blazers,Men,hangup men black solid bandhgala ethnic blazer,,1919,5999.0,68% OFF,"36, 38, 40, 42, 44, 46",4.1,12,black
https://www.myntra.com/blazers/hangup/hangup-men-purple--maroon-printed-bandhgala-blazer/13828004/buy,13828004,Hangup,Indian Wear,blazers,Men,hangup men purple  maroon printed bandhgala blazer,,1919,5999.0,68% OFF,"36, 38, 40, 42, 44, 46",2.8,12,purple
https://www.myntra.com/churidar/sanwara/sanwara-men-solid-brown-colour-art-silk-churidar/14376156/buy,14376156,Sanwara,Indian Wear,churidar,Men,sanwara men solid brown colour art silk churidar,,539,899.0,40% OFF,"S, M, L, XL, XXL",4.3,12,brown
https://www.myntra.com/churidar/sanwara/sanwara-men-maroon-solid-art-silk-churidar-/14376172/buy,14376172,Sanwara,Indian Wear,churidar,Men,sanwara men maroon solid art silk churidar,,539,899.0,40% OFF,"S, M, L, XL, XXL",4.3,12,maroon
https://www.myntra.com/sherwani/kisah/kisah-men-beige--blue-printed-sherwani-set/10793738/buy,10793738,KISAH,Indian Wear,sherwani,Men,kisah men beige  blue printed sherwani set,,4499,8999.0,50% OFF,"S, M, L, XL",3.7,12,beige
https://www.myntra.com/sherwani/kisah/kisah-men-black--cream-coloured-sherwani-set/8085961/buy,8085961,KISAH,Indian Wear,sherwani,Men,kisah men black  cream coloured sherwani set,,4274,9499.0,55% OFF,"S, M, L, XL",2.9,12,black
https://www.myntra.com/churidar/deyann/deyann-men-red-solid-silk-churidar/14255744/buy,14255744,DEYANN,Indian Wear,churidar,Men,deyann men red solid silk churidar,,495,990.0,50% OFF,"S, M, L, XL, XXL, 3XL",4.3,12,red
https://www.myntra.com/sherwani/vastramay/vastramay-men-black--white-slim-fit-self-design-quilted-sherwani-set/12873890/buy,12873890,VASTRAMAY,Indian Wear,sherwani,Men,vastramay men black  white slim fit self design quilted sherwani set,,4999,9999.0,50% OFF,"S, M, L, XL",3.3,12,black
https://www.myntra.com/sherwani/hangup/hangup-men-black--white-solid-sherwani-set/13546098/buy,13546098,Hangup,Indian Wear,sherwani,Men,hangup men black  white solid sherwani set,,3399,9999.0,66% OFF,"S, M, L, XL, XXL, 3XL",2.2,12,black
https://www.myntra.com/lounge-pants/xyxx/xyxx-men-grey-solid-antimicrobial-cotton-modal-casual-lounge-pant-with-zipper-pocket/14475356/buy,14475356,XYXX,Inner Wear &  Sleep Wear,lounge-pants,Men,xyxx men grey solid antimicrobial cotton modal casual lounge pant with zipper pocket,,869,999.0,Rs. 130 OFF,"S, M, L, XL",3.8,12,unknown
https://www.myntra.com/lounge-pants/quarantine/quarantine-men-pink-solid-lounge-pants/13002208/buy,13002208,QUARANTINE,Inner Wear &  Sleep Wear,lounge-pants,Men,quarantine men pink solid lounge pants,,499,999.0,50% OFF,"S, M, L, XL",4.7,12,pink
https://www.myntra.com/lounge-pants/abof/abof-men-blue-checked-pure-cotton-lounge-pants/14518694/buy,14518694,abof,Inner Wear &  Sleep Wear,lounge-pants,Men,abof men blue checked pure cotton lounge pants,,449,999.0,55% OFF,"S, M, L, XL",4.4,12,blue
https://www.myntra.com/lounge-tshirts/rodzen/rodzen-men-mustard-yellow-solid-lounge-t-shirt/13784032/buy,13784032,Rodzen,Inner Wear &  Sleep Wear,lounge-tshirts,Men,rodzen men mustard yellow solid lounge t shirt,,449,999.0,Rs. 550 OFF,"M, L, XL, XXL",4.5,12,yellow
https://www.myntra.com/lounge-pants/sweet-dreams/sweet-dreams-men-blue-solid-sustainable-lounge-pants-/13864110/buy,13864110,Sweet Dreams,Inner Wear &  Sleep Wear,lounge-pants,Men,sweet dreams men blue solid sustainable lounge pants,,837,930.0,10% OFF,"XL, XXL, 3XL",4.1,12,blue
https://www.myntra.com/lounge-shorts/van-heusen/van-heusen-men-blue--white-printed-pure-cotton-lounge-shorts/16224962/buy,16224962,Van Heusen,Inner Wear &  Sleep Wear,lounge-shorts,Men,van heusen men blue  white printed pure cotton lounge shorts,,509,849.0,40% OFF,"S, M, L, XL, XXL, 3XL",3.7,12,blue
https://www.myntra.com/lounge-shorts/peter-england/peter-england-men-yellow-cotton-lounge-shorts/14792824/buy,14792824,Peter England,Inner Wear &  Sleep Wear,lounge-shorts,Men,peter england men yellow cotton lounge shorts,,551,849.0,35% OFF,"S, M, L, XL, XXL",4.7,12,yellow
https://www.myntra.com/lounge-tshirts/fcuk-underwear/fcuk-underwear-men-white-solid-lounge-t-shirt-with-printed-detail/8166003/buy,8166003,FCUK Underwear,Inner Wear &  Sleep Wear,lounge-tshirts,Men,fcuk underwear men white solid lounge t shirt with printed detail,,719,799.0,10% OFF,"S, M, L, XL",4.2,12,white
https://www.myntra.com/lounge-tshirts/jack--jones/jack--jones-men-grey-melange-printed-round-neck-lounge-t-shirt/11264436/buy,11264436,Jack & Jones,Inner Wear &  Sleep Wear,lounge-tshirts,Men,jack  jones men grey melange printed round neck lounge t shirt,,674,749.0,10% OFF,"S, M, L, XL, XXL",4.3,12,unknown
https://www.myntra.com/lounge-tshirts/quarantine/quarantine-men-red-solid-round-neck-lounge-t-shirt/12998542/buy,12998542,QUARANTINE,Inner Wear &  Sleep Wear,lounge-tshirts,Men,quarantine men red solid round neck lounge t shirt,,349,699.0,50% OFF,"S, M, L, XL, XXL",4.2,12,red
https://www.myntra.com/lounge-tshirts/quarantine/quarantine-men-yellow-solid-round-neck-lounge-t-shirt/12998590/buy,12998590,QUARANTINE,Inner Wear &  Sleep Wear,lounge-tshirts,Men,quarantine men yellow solid round neck lounge t shirt,,391,699.0,44% OFF,"S, M, L, XL, XXL",4.7,12,yellow
https://www.myntra.com/lounge-tshirts/quarantine/quarantine-men-yellow-solid-round-neck-cotton-lounge-t-shirt/12998526/buy,12998526,QUARANTINE,Inner Wear &  Sleep Wear,lounge-tshirts,Men,quarantine men yellow solid round neck cotton lounge t shirt,,391,699.0,44% OFF,"S, M, L, XL, XXL",4.6,12,yellow
https://www.myntra.com/lounge-shorts/dollar/dollar-men-charcoal-grey--black-colourblocked-lounge-shorts/12398460/buy,12398460,Dollar,Inner Wear &  Sleep Wear,lounge-shorts,Men,dollar men charcoal grey  black colourblocked lounge shorts,,449,599.0,25% OFF,"S, M, L, XL, XXL",4.3,12,black
https://www.myntra.com/lounge-pants/urban-dog/urban-dog-men-white--black-conversational-printed-lounge-pants/13788776/buy,13788776,Urban Dog,Inner Wear &  Sleep Wear,lounge-pants,Men,urban dog men white  black conversational printed lounge pants,,449,2249.0,80% OFF,"M, L, XL, XXL",3.8,12,white
https://www.myntra.com/lounge-pants/vimal-jonney/vimal-jonney-men-pack-of-2-lounge-pants-dd1pr1bdd5b02/5834847/buy,5834847,VIMAL JONNEY,Inner Wear &  Sleep Wear,lounge-pants,Men,vimal jonney men pack of 2 lounge pants dd1pr1bdd5b02,,1098,1800.0,39% OFF,"S, M, L, XL, XXL",4.5,12,unknown
https://www.myntra.com/lounge-pants/hancock/hancock-men-grey--black-checked-pure-cotton-comfort-fit-lounge-pant/14944892/buy,14944892,Hancock,Inner Wear &  Sleep Wear,lounge-pants,Men,hancock men grey  black checked pure cotton comfort fit lounge pant,,764,1699.0,55% OFF,"S, M, L, XL",3.9,12,black
https://www.myntra.com/lounge-pants/urban-scottish/urban-scottish-men-blue--white-printed-lounge-pants-/14631398/buy,14631398,URBAN SCOTTISH,Inner Wear &  Sleep Wear,lounge-pants,Men,urban scottish men blue  white printed lounge pants,,524,1499.0,65% OFF,"S, M, L, XL, XXL",4.8,12,blue
https://www.myntra.com/lounge-pants/urban-scottish/urban-scottish-men-pink--black-printed-pure-cotton-lounge-pants/14587586/buy,14587586,URBAN SCOTTISH,Inner Wear &  Sleep Wear,lounge-pants,Men,urban scottish men pink  black printed pure cotton lounge pants,,599,1499.0,60% OFF,"S, M, L, XL, XXL",4.5,12,pink
https://www.myntra.com/lounge-pants/xyxx/xyxx-men-super-combed-cotton-pack-of-2-checkmate-lounge-pants-xypyjm2pckn42/8431229/buy,8431229,XYXX,Inner Wear &  Sleep Wear,lounge-pants,Men,xyxx men super combed cotton pack of 2 checkmate lounge pants xypyjm2pckn42,,1199,1499.0,Rs. 300 OFF,"S, M, L, XL, XXL",3.8,12,unknown
https://www.myntra.com/lounge-shorts/vimal/vimal-grey-lounge-shorts-c8-melange01/2148227/buy,2148227,VIMAL,Inner Wear &  Sleep Wear,lounge-shorts,Men,vimal grey lounge shorts c8 melange01,,504,1400.0,64% OFF,"S, M, L, XL, XXL",3.8,12,unknown
https://www.myntra.com/lounge-shorts/vimal-jonney/vimal-jonney-men-charcoal-solid-lounge-shorts-c8-anthra001/5714504/buy,5714504,VIMAL JONNEY,Inner Wear &  Sleep Wear,lounge-shorts,Men,vimal jonney men charcoal solid lounge shorts c8 anthra001,,504,1400.0,64% OFF,"S, M, L, XL, XXL",3.3,12,unknown
https://www.myntra.com/lounge-pants/jainish/jainish-men-beige-checked-cotton-lounge-pants/13497628/buy,13497628,JAINISH,Inner Wear &  Sleep Wear,lounge-pants,Men,jainish men beige checked cotton lounge pants,,571,1299.0,56% OFF,"S, M, L, XL, XXL, 3XL",3.8,12,beige
https://www.myntra.com/lounge-pants/jainish/jainish-men-orange--brown-checked-cotton-lounge-pants/13402068/buy,13402068,JAINISH,Inner Wear &  Sleep Wear,lounge-pants,Men,jainish men orange  brown checked cotton lounge pants,,571,1299.0,56% OFF,"S, M, L, XL, XXL, 3XL",4.6,12,orange
https://www.myntra.com/lounge-pants/rajubhai-hargovindas/rajubhai-hargovindas-men-white-solid-pure-cotton-lounge-pants/13941538/buy,13941538,RAJUBHAI HARGOVINDAS,Inner Wear &  Sleep Wear,lounge-pants,Men,rajubhai hargovindas men white solid pure cotton lounge pants,,879,1099.0,20% OFF,"S, M/L, XL/XXL, 4XL",4.3,12,white
https://www.myntra.com/lounge-shorts/vimal/vimal-navy-blue-lounge-shorts-/2128693/buy,2128693,VIMAL,Inner Wear &  Sleep Wear,lounge-shorts,Men,vimal navy blue lounge shorts,,450,1099.0,59% OFF,"S, M, L, XL, XXL",4.4,12,navy
https://www.myntra.com/lounge-shorts/vimal/vimal-men-grey-solid-lounge-shorts/2128682/buy,2128682,VIMAL,Inner Wear &  Sleep Wear,lounge-shorts,Men,vimal men grey solid lounge shorts,,450,1099.0,59% OFF,"S, M, L, XL, XXL",3.8,12,unknown
https://www.myntra.com/lounge-pants/bitz/bitz-men-black-solid-lounge-pants-eba001/5564946/buy,5564946,Bitz,Inner Wear &  Sleep Wear,lounge-pants,Men,bitz men black solid lounge pants eba001,,485,1079.0,55% OFF,"XL, XXL",4.8,12,black
https://www.myntra.com/lounge-pants/peter-england/peter-england-men-charcoal-grey-solid-regular-fit-joggers/16873668/buy,16873668,Peter England,Inner Wear &  Sleep Wear,lounge-pants,Men,peter england men charcoal grey solid regular fit joggers,,629,1049.0,40% OFF,"S, M, L, XL, XXL",4.0,12,unknown
https://www.myntra.com/sweaters/sztori/sztori-men-plus-size-off-white--navy-blue-striped-cardigan/14320546/buy,14320546,Sztori,Plus Size,sweaters,Men,sztori men plus size off white  navy blue striped cardigan,,1239,3099.0,60% OFF,"XXL, 3XL, 4XL, 5XL, 6XL",4.8,12,white
https://www.myntra.com/sweaters/sztori/sztori-men-plus-size-black--grey-striped-shawl-collar-cardigan/14311630/buy,14311630,Sztori,Plus Size,sweaters,Men,sztori men plus size black  grey striped shawl collar cardigan,,1239,3099.0,60% OFF,"XXL, 3XL, 4XL, 5XL, 6XL",4.4,12,black
https://www.myntra.com/jackets/yuuki/yuuki-men-blue-lightweight-training-or-gym-bomber-jacket/17193998/buy,17193998,Yuuki,Sports Wear,jackets,Men,yuuki men blue lightweight training or gym bomber jacket,,870,1299.0,33% OFF,"S, M, L, XL, XXL",4.0,12,blue
https://www.myntra.com/tracksuits/invincible/invincible-men-grey-solid-pro-weight-loss-sauna-tracksuit/14982168/buy,14982168,Invincible,Sports Wear,tracksuits,Men,invincible men grey solid pro weight loss sauna tracksuit,,1799,1999.0,10% OFF,"S, M, L, XL, XXL, 3XL, 4XL",4.8,12,unknown
https://www.myntra.com/tracksuits/alcis/alcis-men-black-solid-tracksuit-with-side-stripe-on-sleeves/16449760/buy,16449760,Alcis,Sports Wear,tracksuits,Men,alcis men black solid tracksuit with side stripe on sleeves,,1439,2399.0,40% OFF,"S, M, L, XL, XXL",3.8,12,black
https://www.myntra.com/tracksuits/sports52-wear/sports52-wear-men-black-solid-track-suit/14377276/buy,14377276,Sports52 wear,Sports Wear,tracksuits,Men,sports52 wear men black solid track suit,,1048,2995.0,65% OFF,"M, L, XL, XXL, 3XL, 4XL, 5XL",3.0,12,black
https://www.myntra.com/tracksuits/slazenger/slazenger-men-green-brand-logo-printed-tracksuit/15789198/buy,15789198,Slazenger,Sports Wear,tracksuits,Men,slazenger men green brand logo printed tracksuit,,1084,3099.0,65% OFF,"S, M, L, XL, XXL",4.5,12,green
https://www.myntra.com/jackets/wrogn-active/wrogn-active-men-black-slim-fit-sporty-jacket/15131116/buy,15131116,WROGN ACTIVE,Sports Wear,jackets,Men,wrogn active men black slim fit sporty jacket,,1979,3299.0,40% OFF,"S, M, L, XL, XXL",4.6,12,black
https://www.myntra.com/tracksuits/cultsport/cultsport-men-black--blue-colourblocked-tracksuit/16220476/buy,16220476,Cultsport,Sports Wear,tracksuits,Men,cultsport men black  blue colourblocked tracksuit,,1999,3999.0,50% OFF,"S, M, L, XL, XXL",3.5,12,black
https://www.myntra.com/tracksuits/griffel/griffel-men-black--grey-colourblocked-cotton-tracksuit/14855774/buy,14855774,GRIFFEL,Sports Wear,tracksuits,Men,griffel men black  grey colourblocked cotton tracksuit,,3799,3999.0,5% OFF,"M, L, XL, XXL",4.2,12,black
https://www.myntra.com/tracksuits/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-lifestyle-men-medieval-blue-bio-wash-solid-tracksuits/14281640/buy,14281640,HRX by Hrithik Roshan,Sports Wear,tracksuits,Men,hrx by hrithik roshan lifestyle men medieval blue bio wash solid tracksuits,,2364,4299.0,45% OFF,"S, M, L, XL, XXL",3.9,12,blue
https://www.myntra.com/tracksuits/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-lifestyle-men-blue-bio-wash-colourblock-tracksuits/14281766/buy,14281766,HRX by Hrithik Roshan,Sports Wear,tracksuits,Men,hrx by hrithik roshan lifestyle men blue bio wash colourblock tracksuits,,1934,4299.0,55% OFF,"S, M, L, XL, XXL",3.6,12,blue
https://www.myntra.com/tracksuits/puma/puma-men-orange-grey-colourblocked-high-collared-training-track-suit/16704182/buy,16704182,Puma,Sports Wear,tracksuits,Men,puma men orange grey colourblocked high collared training track suit,,4249,4999.0,15% OFF,"XS, S, M, L, XL, XXL",4.6,12,orange
https://www.myntra.com/jackets/nike/nike-men-black-therma-fit-as-m-nk-tf-fz-training-hooded-sporty-jacket/15807100/buy,15807100,Nike,Sports Wear,jackets,Men,nike men black therma fit as m nk tf fz training hooded sporty jacket,,5395,5995.0,10% OFF,"S, M, L, XL, XXL",4.2,12,black
https://www.myntra.com/tracksuits/chkokko/chkokko-men-grey--black-colourblocked-winter-tracksuit/15420484/buy,15420484,Chkokko,Sports Wear,tracksuits,Men,chkokko men grey  black colourblocked winter tracksuit,,1799,5999.0,70% OFF,"S, M, L, XL, XXL, 3XL",4.4,12,black
https://www.myntra.com/tracksuits/chkokko/chkokko-men-black--grey-colourblocked-tracksuit/15278126/buy,15278126,Chkokko,Sports Wear,tracksuits,Men,chkokko men black  grey colourblocked tracksuit,,1799,5999.0,70% OFF,"S, M, L, XL, XXL, 3XL",4.2,12,black
https://www.myntra.com/jackets/puma/puma-men-blue-navy-blue-colourblocked-puma-warmcell-puffer-jacket/17003062/buy,17003062,Puma,Sports Wear,jackets,Men,puma men blue navy blue colourblocked puma warmcell puffer jacket,,3599,7999.0,55% OFF,"XXS, XS, S, M, L, XL, XXL",4.3,12,blue
